-0.70157 0.56425 1.047;196.914;20 23;0
-0.672573 0.562841 1.01;153.252;22 17;1
-0.732809 0.572363 1.056;76.2643;13 23;2
-0.754788 0.594806 1.039;55.3102;5 15;3
-0.750598 0.58676 1.161;15.6814;26 33;4
-0.705598 0.586022 1.008;19.4311;13 11;5
-0.70467 0.590593 1.011;57.4321;14 10;6
-0.69841 0.562212 1.008;31.0461;14 18;7
-0.694912 0.561722 1.008;6.29536;15 18;8
-0.730961 0.608601 1.026;1.78016;10 8;9
-0.681337 0.588081 1.013;68.1387;21 10;10
-0.677174 0.55613 1.008;36.9332;20 19;11
-0.675329 0.554099 1.011;8.72641;21 20;12
-0.71874 0.63142 1.035;2.80103;16 2;13
-0.656651 0.583892 1.018;76.4221;29 11;14
-0.65407 0.549835 1.021;18.6405;29 22;15
-0.690035 0.610639 1.016;8.49636;20 4;16
-0.706861 0.620624 1.024;5.41841;17 3;17
-0.644212 0.586023 1.019;26.1006;33 10;18
-0.667329 0.562538 1.059;16.918;32 24;19
-0.716067 0.612433 1.018;2.80033;13 5;20
0 0 0;0;0 0;0
