-0.729178 0.454491 1.105;325.13;19 65;0
-0.726087 0.518345 1.102;752.27;21 45;1
-0.692578 0.489962 1.12;108.28;33 55;2
-0.671579 0.530391 1.126;87.6727;41 43;3
-0.656144 0.543631 1.121;62.9468;45 38;4
-0.646071 0.552364 1.12;15.1556;48 35;5
-0.701308 0.5735 1.104;141.372;30 28;6
-0.706579 0.609142 1.106;49.5208;30 18;7
-0.709732 0.633889 1.106;32.477;30 11;8
-0.719654 0.658976 1.111;14.4977;29 5;9
-0.739074 0.584998 1.105;159.031;20 26;10
-0.741656 0.621681 1.101;58.943;20 15;11
-0.755154 0.649921 1.104;48.1007;18 8;12
-0.760179 0.673448 1.106;26.976;18 2;13
-0.76779 0.583855 1.11;124.366;13 28;14
-0.777918 0.618532 1.106;43.7227;11 18;15
-0.784278 0.642833 1.11;40.3944;11 12;16
-0.796929 0.664068 1.112;24.0087;9 7;17
-0.801247 0.57936 1.122;63.4356;6 32;18
-0.80864 0.602561 1.116;33.9387;4 25;19
-0.815035 0.617831 1.116;26.8283;3 21;20
-0.827537 0.637891 1.124;21.3766;2 17;21
