-0.575577 0.449539 0.987;272.427;45 48;0
-0.63683 0.470208 0.969;510.694;22 40;1
-0.621582 0.507799 0.984;176.486;31 29;2
-0.648581 0.558268 0.987;70.9425;25 14;3
-0.660122 0.575399 0.98;29.696;21 8;4
-0.665935 0.597504 0.984;7.62006;21 2;5
-0.693502 0.511842 0.974;82.924;7 29;6
-0.649036 0.553028 0.989;7.33293;25 16;7
-0.657784 0.570183 0.983;4.65895;22 10;8
-0.659948 0.578062 0.979;5.1586;21 7;9
-0.683081 0.47859 0.97;79.0481;8 39;10
-0.563584 0.43466 1.016;11.3031;54 57;11
-0.660122 0.575399 0.98;17.3536;21 8;12
-0.66748 0.593513 0.982;18.0506;20 3;13
-0.687484 0.462233 0.98;53.2223;8 46;14
-0.545564 0.430885 1.016;20.9159;60 58;15
-0.684067 0.529922 0.976;3.02634;11 23;16
-0.671771 0.594146 0.995;5.63425;21 5;17
-0.694668 0.45205 0.998;33.0441;9 52;18
-0.534928 0.434101 1.018;20.3701;64 57;19
-0.590567 0.442325 0.988;5.29789;40 51;20
-0.735228 0.564719 1.016;2.18695;5 20;21
