-0.591365 0.571231 1.008;295.198;47 11;0
-0.657058 0.55944 1.007;745.22;26 17;1
-0.633088 0.519003 1.013;165.331;33 30;2
-0.663409 0.487573 1.026;104.897;25 43;3
-0.677499 0.466325 1.031;56.4561;21 51;4
-0.688939 0.458538 1.04;11.053;19 55;5
-0.726552 0.528524 0.995;19.6055;2 28;6
-0.715689 0.521143 0.996;31.2484;5 30;7
-0.698775 0.522035 0.996;32.3938;10 29;8
-0.737129 0.606 0.99;2.18497;2 4;9
-0.544688 0.586845 1.011;42.2812;63 5;10
-0.715474 0.538827 0.986;42.8415;4 23;11
-0.695281 0.538609 0.992;31.9767;11 23;12
-0.686602 0.546441 0.998;5.23693;15 21;13
-0.519578 0.584062 1.01;49.5679;71 5;14
-0.712737 0.556602 0.977;31.8298;4 16;15
-0.693832 0.55735 0.985;27.7153;11 16;16
-0.682894 0.568567 0.992;4.32075;16 13;17
-0.702798 0.588942 0.974;28.5963;8 5;18
-0.711092 0.577403 0.974;27.2097;5 9;19
-0.700531 0.572891 0.975;17.0451;8 10;20
-0.694515 0.588273 0.989;7.27132;13 7;21
