-0.778664 0.484901 1.198;272.765;22 67;0
-0.786403 0.584013 1.196;883.047;22 39;1
-0.816463 0.565704 1.179;152.484;11 43;2
-0.861925 0.614851 1.196;171.875;4 33;3
-0.872346 0.647457 1.198;39.5588;3 25;4
-0.872211 0.656866 1.202;9.07973;4 23;5
-0.832356 0.663145 1.203;104.848;14 20;6
-0.831698 0.686726 1.196;46.9578;14 13;7
-0.828583 0.707667 1.192;34.9861;15 7;8
-0.826374 0.722528 1.191;17.461;16 3;9
-0.800861 0.659911 1.205;125.617;22 20;10
-0.798316 0.691543 1.2;61.1856;23 11;11
-0.793809 0.707752 1.195;47.3964;24 6;12
-0.788823 0.720045 1.19;19.7586;25 2;13
-0.766819 0.644615 1.197;115.09;29 22;14
-0.75806 0.673316 1.189;48.5894;31 13;15
-0.755992 0.691394 1.188;56.2953;32 8;16
-0.765042 0.716784 1.198;23.4736;32 3;17
-0.738243 0.624088 1.191;66.4762;35 26;18
-0.724684 0.644396 1.183;40.9199;38 19;19
-0.719482 0.656017 1.178;27.628;39 15;20
-0.720588 0.670337 1.177;20.8849;39 11;21
