-0.774547 0.443499 1.22;268.864;26 81;0
-0.77332 0.518001 1.185;775.267;22 56;1
-0.823695 0.527872 1.209;52.0748;13 57;2
-0.797625 0.551646 1.158;132.592;12 44;3
-0.766127 0.577935 1.145;53.0773;19 34;4
-0.750971 0.581979 1.15;13.7722;24 33;5
-0.831329 0.632032 1.176;65.1044;9 25;6
-0.843021 0.656865 1.169;44.0113;6 18;7
-0.852662 0.679434 1.165;45.1582;4 12;8
-0.865854 0.704358 1.172;30.5605;3 7;9
-0.79944 0.631524 1.176;93.1515;17 24;10
-0.78924 0.65932 1.159;78.577;18 14;11
-0.780563 0.680808 1.152;54.8618;20 7;12
-0.770896 0.694641 1.145;24.1938;22 2;13
-0.757155 0.585723 1.141;34.738;21 31;14
-0.757155 0.585723 1.141;14.1922;21 31;15
-0.752317 0.566776 1.155;18.0471;24 38;16
-0.78367 0.700155 1.152;4.27202;20 2;17
-0.845321 0.62049 1.188;16.8079;7 30;18
-0.860901 0.644064 1.194;14.2097;5 25;19
-0.738101 0.576285 1.148;12.9518;27 34;20
-0.878981 0.68179 1.186;7.09713;1 15;21
