-0.584092 0.466193 0.984;328.486;42 42;0
-0.652105 0.480166 0.982;516.26;20 39;1
-0.637285 0.522166 0.992;214.436;28 26;2
-0.674616 0.5688 0.995;72.8736;19 13;3
-0.690117 0.592278 0.992;52.3781;15 6;4
-0.702304 0.612245 0.995;10.6038;13 1;5
-0.702893 0.513877 0.983;70.2167;6 30;6
-0.710243 0.466146 0.999;2.57561;5 48;7
-0.714018 0.547095 0.998;3.37458;7 22;8
-0.701081 0.605397 0.995;2.1605;13 3;9
-0.698276 0.485315 0.982;64.9981;6 39;10
-0.728362 0.51345 0.996;3.26655;1 33;11
-0.683882 0.577511 0.997;6.5624;17 11;12
-0.696797 0.60419 0.994;5.47843;14 3;13
-0.697852 0.467315 0.99;42.4016;7 46;14
-0.738966 0.500602 1.015;2.09194;1 40;15
-0.691893 0.573665 1;3.50269;15 13;16
-0.669661 0.608895 0.999;1.89969;23 1;17
-0.703717 0.457939 1.011;25.3198;9 52;18
-0.559493 0.454755 0.995;9.20395;52 47;19
-0.710585 0.539434 0.989;1.123;6 23;20
-0.734154 0.555814 1.011;1.11296;4 22;21
