-0.733892 0.461683 1.106;314.743;18 63;0
-0.729659 0.518683 1.102;737.733;20 45;1
-0.702385 0.489345 1.125;107.47;31 56;2
-0.67632 0.525381 1.129;81.1023;40 45;3
-0.662522 0.54632 1.126;69.5993;44 38;4
-0.654712 0.557066 1.129;20.4759;47 35;5
-0.70807 0.576474 1.109;141.383;29 28;6
-0.709346 0.608382 1.111;48.2338;30 19;7
-0.708789 0.63271 1.111;35.0411;31 12;8
-0.718619 0.657759 1.116;12.927;30 6;9
-0.742198 0.590623 1.109;165.558;20 25;10
-0.754904 0.630111 1.115;57.5388;19 15;11
-0.755969 0.65657 1.11;43.8906;19 7;12
-0.769802 0.681973 1.12;25.0387;18 2;13
-0.769173 0.584907 1.112;125.122;13 28;14
-0.773505 0.623285 1.11;46.9455;13 17;15
-0.78305 0.647678 1.113;34.4721;12 11;16
-0.793798 0.670115 1.118;24.6356;11 6;17
-0.799619 0.581387 1.119;62.2384;6 31;18
-0.811395 0.607839 1.119;29.5716;4 24;19
-0.817116 0.622645 1.118;22.247;3 20;20
-0.837728 0.652355 1.136;20.3806;2 15;21
