-0.748748 0.481627 1.204;269.559;31 68;0
-0.761545 0.56793 1.189;936.252;27 42;1
-0.793565 0.544751 1.177;202.66;16 48;2
-0.845758 0.594596 1.188;186.099;6 37;3
-0.866273 0.629228 1.193;25.0944;3 29;4
-0.867564 0.677945 1.216;5.76334;8 19;5
-0.827049 0.649379 1.191;110.115;13 22;6
-0.834634 0.673868 1.184;57.8843;11 15;7
-0.832939 0.689531 1.177;30.1343;11 10;8
-0.832849 0.703081 1.173;16.2146;11 6;9
-0.797059 0.650579 1.194;131.669;21 21;10
-0.799936 0.680723 1.185;65.5619;20 12;11
-0.800833 0.701887 1.181;46.007;20 6;12
-0.79249 0.711054 1.171;21.2701;21 2;13
-0.760413 0.63923 1.187;104.417;29 22;14
-0.757561 0.666932 1.176;56.0302;29 13;15
-0.758773 0.685072 1.167;45.0161;28 7;16
-0.755136 0.695065 1.158;20.3368;28 3;17
-0.728423 0.625228 1.18;66.7435;36 24;18
-0.730416 0.643575 1.18;41.1141;36 19;19
-0.723793 0.65722 1.172;32.4496;37 14;20
-0.719921 0.669947 1.169;23.9542;38 10;21
