-0.584368 0.56428 1.008;281.947;49 13;0
-0.655753 0.558329 1.005;750.472;26 17;1
-0.629727 0.51112 1.003;156.072;32 31;2
-0.663168 0.478295 1.011;118.745;22 44;3
-0.672856 0.459213 1.014;52.7553;19 51;4
-0.685606 0.452494 1.025;10.5298;17 55;5
-0.71329 0.522243 0.992;18.0118;5 29;6
-0.71329 0.522243 0.992;33.0967;5 29;7
-0.69667 0.520462 0.993;33.9944;10 29;8
-0.717763 0.602875 0.977;0.999425;5 2;9
-0.711885 0.549631 0.983;12.7299;5 19;10
-0.718377 0.541013 0.99;42.2462;4 23;11
-0.693001 0.541893 0.993;36.0472;12 22;12
-0.713454 0.598798 0.977;0.690619;6 3;13
-0.513265 0.574851 1.011;55.5044;73 8;14
-0.711201 0.560458 0.979;33.6194;5 15;15
-0.691534 0.558331 0.981;31.9102;11 15;16
-0.687208 0.56929 0.999;2.57529;16 14;17
-0.70334 0.597493 0.978;25.6748;9 3;18
-0.708843 0.580724 0.975;30.595;6 8;19
-0.690975 0.580487 0.974;17.2185;11 7;20
-0.686657 0.586868 0.982;8.25314;14 6;21
