-0.681431 0.556732 1.015;190.771;20 20;0
-0.68056 0.567579 1.011;155.562;20 16;1
-0.751167 0.584974 1.071;56.6597;11 22;2
-0.761326 0.599959 1.048;54.7921;5 15;3
-0.734538 0.594767 1.024;31.3263;8 12;4
-0.707698 0.587766 1.011;19.7201;13 11;5
-0.708016 0.596328 1.015;61.3823;14 9;6
-0.698851 0.567812 1.013;31.5913;15 17;7
-0.700427 0.56618 1.016;6.27064;15 18;8
-0.689144 0.637351 1.056;0.645666;28 2;9
-0.682373 0.59442 1.019;79.6181;22 9;10
-0.675017 0.559106 1.015;38.8786;22 19;11
-0.678001 0.556292 1.015;11.1717;21 20;12
-inf -inf -inf;2.02916;16 1;13
-0.660323 0.590072 1.023;82.1902;29 10;14
-0.653558 0.555174 1.019;22.5307;29 20;15
-0.689551 0.61839 1.025;4.28602;22 3;16
-0.697956 0.623575 1.026;3.09626;20 2;17
-0.646951 0.585607 1.024;29.5198;33 11;18
-0.666068 0.561476 1.057;16.8969;32 24;19
-0.733094 0.594831 1.136;5.49639;27 27;20
0 0 0;0;0 0;0
