-0.592 0.478581 0.991;330.483;41 39;0
-0.660016 0.489517 0.988;509.671;19 37;1
-0.651391 0.537587 1.002;191.118;26 23;2
-0.692282 0.581703 1.01;88.4469;17 12;3
-0.711954 0.606415 1.007;43.1212;12 5;4
-0.718053 0.620456 1.013;7.09323;12 2;5
-0.71521 0.526504 0.994;60.5592;5 28;6
-0.728376 0.537718 1.001;6.94747;3 26;7
-0.70894 0.534646 0.993;2.28958;7 25;8
-0.735126 0.618531 1.024;1.5166;9 5;9
-0.703374 0.494496 0.988;66.466;6 37;10
-0.723699 0.519936 0.998;3.18183;3 31;11
-0.604702 0.493096 0.911;7.63458;22 22;12
-0.709715 0.60784 0.997;2.08574;11 3;13
-0.699633 0.471324 0.992;46.9936;7 45;14
-0.66939 0.559709 1.011;3.82054;23 18;15
-0.689404 0.570613 1.008;3.94181;17 15;16
-0.669661 0.608895 0.999;1.89969;23 1;17
-0.7044 0.464098 1.011;32.1531;9 50;18
-0.562492 0.468248 0.999;10.237;52 43;19
-0.737059 0.558013 1.015;1.01742;4 22;20
-0.734154 0.555814 1.011;1.11296;4 22;21
