-0.79611 0.502584 1.224;281.083;22 65;0
-0.808823 0.595562 1.218;904.845;20 39;1
-0.836078 0.558779 1.211;120.677;11 49;2
-0.870638 0.623546 1.214;192.709;5 33;3
-0.885237 0.669337 1.226;35.5797;5 23;4
-0.78366 0.470567 1.226;2.06116;25 74;5
-0.86262 0.673317 1.216;56.188;9 20;6
-0.867938 0.698593 1.218;47.3266;9 14;7
-0.864899 0.720118 1.214;44.4347;10 8;8
-0.862012 0.734751 1.212;26.0711;11 4;9
-0.834332 0.670269 1.218;74.5194;16 20;10
-0.83503 0.695234 1.213;62.5485;16 13;11
-0.836794 0.721157 1.209;48.5273;16 6;12
-0.831671 0.740286 1.209;24.7456;18 1;13
-0.806178 0.664292 1.213;57.2124;22 20;14
-0.812855 0.687734 1.212;42.9362;21 14;15
-0.815048 0.710442 1.21;49.5487;21 8;16
-0.820928 0.733069 1.214;22.9515;21 3;17
-0.785676 0.654687 1.214;40.3021;27 22;18
-0.79198 0.677768 1.213;23.74;26 16;19
-0.794205 0.690053 1.214;23.4439;26 13;20
-0.801268 0.703597 1.216;12.3712;25 10;21
