-0.784304 0.496021 1.218;270.059;24 66;0
-0.80377 0.588429 1.211;892.776;20 40;1
-0.833603 0.553716 1.208;126.793;11 50;2
-0.869296 0.616653 1.207;176.017;4 34;3
-0.880182 0.665516 1.219;38.9344;5 23;4
-0.777743 0.46566 1.223;3.13417;26 75;5
-0.856431 0.661538 1.209;62.0625;9 22;6
-0.864431 0.692959 1.207;47.8507;8 14;7
-0.862847 0.711995 1.206;40.2888;9 9;8
-0.86059 0.733538 1.21;24.7478;11 4;9
-0.831765 0.661971 1.209;80.8217;15 21;10
-0.831656 0.689546 1.202;59.1316;15 13;11
-0.832732 0.714674 1.197;51.4075;15 6;12
-0.834729 0.736803 1.201;25.5694;16 1;13
-0.80507 0.657118 1.206;62.7124;21 21;14
-0.807561 0.680354 1.198;43.9569;20 14;15
-0.811788 0.704596 1.199;50.8122;20 8;16
-0.816338 0.725875 1.201;21.5925;20 3;17
-0.782709 0.645963 1.204;39.5466;26 23;18
-0.788962 0.668834 1.203;28.6091;25 17;19
-0.789206 0.679312 1.201;28.0752;25 14;20
-0.798773 0.698377 1.206;10.4881;24 10;21
