N14
0.231878;0.663951;1.62173
0.25195;0.674313;1.59749
0.349354;0.654651;1.40228
0.342638;0.492264;1.11145
0.206225;0.242946;0.960939
0.0179549;0.01536;1.02212
-0.06314;-0.0498073;1.13443
0.0117729;0.0411163;1.0091
0.139099;0.200984;0.929662
0.269431;0.433421;1.01463
0.335542;0.662124;1.29837
0.288691;0.657895;1.42665
0.245219;0.635352;1.5089
0.20569;0.620605;1.57181
