N14
0.383914;0.418698;1.02507
0.354724;0.451325;1.00049
0.241008;0.482001;0.965
0.0635296;0.454563;0.930924
-0.0698223;0.381163;0.929476
-0.16585;0.271487;0.957812
-0.203686;0.138011;0.999466
-0.155708;-0.0322295;1.06304
-0.0669284;-0.115562;1.10435
0.0411495;-0.147982;1.12051
0.138497;-0.137841;1.12381
0.218562;-0.104826;1.10125
0.297599;-0.0448722;1.07942
0.324943;-0.00893284;1.07339
