N17
-0.162059;0.00930519;0.996661
-0.156743;0.0471456;0.967684
-0.149727;0.107946;0.932656
-0.142003;0.172323;0.905347
-0.133843;0.244573;0.886265
-0.123362;0.301686;0.881128
-0.105753;0.341511;0.878989
-0.0655541;0.264716;0.870978
-0.0361268;0.163388;0.878449
-0.0147607;0.0951608;0.892175
0.00999399;0.0195825;0.917955
0.0358616;0.0837793;0.886704
0.0503628;0.166743;0.857984
0.0582153;0.224842;0.849465
0.0656951;0.268668;0.846291
0.0686538;0.302916;0.846711
0.0692698;0.334053;0.849584
