N18
-0.193576;-0.0311652;1.11817
-0.146917;-0.0348589;1.16662
-0.193269;-0.0342846;1.12053
-0.210847;0.04189;1.07441
-0.157047;0.201714;1.03986
-0.128781;0.412895;0.976208
0.0240702;0.523831;1.04241
0.148303;0.540103;1.0542
0.315724;0.312853;0.978159
0.322881;0.0250211;1.00996
0.280379;-0.158957;1.12106
0.252251;-0.198878;1.17346
0.293476;-0.0912743;1.05645
0.316303;0.109016;0.96013
0.26755;0.251255;0.920946
0.115475;0.273571;0.882085
-0.0503698;0.235065;0.892708
-0.158818;0.218818;0.923554
